品种代码	品种名称	合约代码	名次	成交量会员简称	成交量	成交量比上交易日增减	持买单量会员简称	持买单量	持买单量比上交易日增减	持卖单量会员简称	持卖单量	持卖单量比上交易日增减	PARTICIPANTID3	PARTICIPANTID2	PARTICIPANTID1
AG	白银	ag2606	1	国泰君安	56469	-36627	银河期货	7429	-252	中信期货	10816	-877	0148	0272	0004
AG	白银	ag2606	2	中信期货	51350	-21518	国泰君安	6207	-576	东证期货	4274	-614	0163	0004	0148
AG	白银	ag2606	3	华泰期货	24091	-2130	中信期货	5563	-408	金瑞期货	3790	-184	0049	0148	0253
AG	白银	ag2606	4	中泰期货	22658	-1760	平安期货	3851	83	中粮期货	3607	-627	0139	0288	0275
AG	白银	ag2606	5	广发期货	20620	-10248	申万期货	3110	-56	国泰君安	3312	-119	0004	0069	0240
AG	白银	ag2606	6	东证期货	16819	-6606	方正中期	2804	-183	国投期货	2541	59	0082	0034	0163
AG	白银	ag2606	7	海通期货	16588	-9095	国投期货	2767	-630	乾坤期货	2027	0	0239	0082	0081
AG	白银	ag2606	8	国信期货	14384	-7967	中信建投	2629	-272	宏源期货	1936	75	0137	0268	0308
AG	白银	ag2606	9	银河期货	13822	-6027	东证期货	2574	-215	广发期货	1873	-141	0240	0163	0272
AG	白银	ag2606	10	中信建投	8418	-3037	永安期货	2425	-120	方正中期	1800	-79	0034	0103	0268
AG	白银	ag2606	11	东方财富	8001	-2742	乾坤期货	2027	0	五矿期货	1717	-90	0009	0239	0298
AG	白银	ag2606	12	方正中期	6966	-5103	齐盛期货	1793	0	银河期货	1700	-724	0272	0001	0034
AG	白银	ag2606	13	五矿期货	5826	-1965	广发期货	1765	-111	齐盛期货	1585	-198	0001	0240	0009
AG	白银	ag2606	14	浙商期货	5526	516	华泰期货	1637	-909	迈科期货	1420	-303	0047	0253	0123
AG	白银	ag2606	15	平安期货	5465	-1416	东方财富	1512	-314	南华期货	1249	-59	0096	0298	0288
AG	白银	ag2606	16	长江期货	4386	1472	光大期货	1501	-176	永安期货	1171	-91	0103	0042	0048
AG	白银	ag2606	17	徽商期货	4314	-1775	国信期货	1418	-154	云晨期货	1124	-788	0315	0308	0186
AG	白银	ag2606	18	国元期货	4104	-838	招商期货	1385	-137	光大期货	1044	-184	0042	0161	0043
AG	白银	ag2606	19	南华期货	3885	-2062	一德期货	1311	-11	中信建投	845	58	0268	0277	0096
AG	白银	ag2606	20	瑞达期货	3647	-1086	创元期货	1084	45	中泰期货	830	18	0275	0151	0059
AG	白银	ag2606	999		297339	-120014		54792	-4396		48661	-4868			
AG	白银	ag2608	1	国泰君安	236989	-38620	国泰君安	17958	1653	中信期货	16735	273	0148	0004	0004
AG	白银	ag2608	2	中信期货	161090	-28563	中信期货	15179	-147	东证期货	16735	904	0163	0148	0148
AG	白银	ag2608	3	东证期货	83517	-27447	永安期货	14579	1137	国泰君安	9732	-350	0004	0103	0163
AG	白银	ag2608	4	广发期货	76271	-16376	东证期货	12136	-233	中银期货	6869	-8	0372	0163	0240
AG	白银	ag2608	5	银河期货	64422	-5919	银河期货	10956	-163	华泰期货	6861	-132	0253	0272	0272
AG	白银	ag2608	6	中泰期货	59297	2782	国投期货	10092	-93	金瑞期货	6801	-103	0049	0082	0275
AG	白银	ag2608	7	华泰期货	57021	-3477	华泰期货	8583	-237	银河期货	6521	261	0272	0253	0253
AG	白银	ag2608	8	海通期货	48815	-5153	国元期货	7417	-129	云晨期货	5215	341	0315	0043	0081
AG	白银	ag2608	9	国信期货	46511	-4734	金瑞期货	6719	-52	中粮期货	4034	206	0139	0049	0308
AG	白银	ag2608	10	徽商期货	40237	-179	浙商期货	5980	21	永安期货	4009	-279	0103	0123	0186
AG	白银	ag2608	11	中信建投	39398	-7123	方正中期	5658	-463	宏源期货	3888	356	0137	0034	0268
AG	白银	ag2608	12	方正中期	34936	-7292	广发期货	5467	-292	广发期货	3372	463	0240	0240	0034
AG	白银	ag2608	13	东方财富	29828	-164	平安期货	4932	-342	南华期货	3151	-255	0096	0288	0298
